,Company,Product,TypeName,Inches,ScreenResolution,Cpu,Ram,Memory,Gpu,OpSys,Weight,Price,Frequenza,Risoluzione,Pixel,GpuCompany,MemoriaSSD,SolidStateDisk,TotalMemory,dedicated_GPU
445,Lenovo,ThinkPad T470s,Ultrabook,14.0,2560x1440,Intel Core i7 7500U 2.7GHz,24,512GB SSD,Intel HD Graphics 620,Windows 10,1.32,2382.0,2.7,2560x1440,3686400,Intel,512,True,512,False
446,Asus,VivoBook Max,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,4,256GB SSD,Intel HD Graphics 620,Linux,2.0,559.0,2.5,1920x1080,2073600,Intel,256,True,256,False
447,Lenovo,IdeaPad 320-15AST,Notebook,17.3,1600x900,AMD A6-Series 9220 2.5GHz,8,1024GB HDD,AMD Radeon R4,Windows 10,2.8,519.0,2.5,1600x900,1440000,AMD,0,False,1024,True
448,Dell,Inspiron 5570,Notebook,15.6,Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,4,256GB SSD,AMD Radeon 530,Windows 10,2.2,749.0,1.6,1920x1080,2073600,AMD,256,True,256,True
449,Lenovo,ThinkPad X270,Ultrabook,12.5,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,256GB SSD,Intel HD Graphics 620,Windows 10,1.36,1429.0,2.5,1920x1080,2073600,Intel,256,True,256,False
450,Lenovo,IdeaPad 320-15IAP,Notebook,15.6,Full HD 1920x1080,Intel Pentium Quad Core N4200 1.1GHz,4,128GB SSD,Intel HD Graphics 505,Windows 10,2.2,349.0,1.1,1920x1080,2073600,Intel,128,True,128,False
451,HP,Omen 15-AX205na,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8,128GB SSD +  1024GB HDD,Nvidia GeForce GTX 1050,Windows 10,2.2,1099.0,2.8,1920x1080,2073600,Nvidia,128,True,1152,True
452,Dell,Latitude 5480,Notebook,14.0,Full HD 1920x1080,Intel Core i5 7440HQ 2.8GHz,8,256GB SSD,Nvidia GeForce 930MX,Windows 10,1.64,1179.0,2.8,1920x1080,2073600,Nvidia,256,True,256,True
453,Acer,Aspire ES1-572,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,4,500GB HDD,Intel HD Graphics 620,Linux,2.4,441.8,2.5,1366x768,1049088,Intel,0,False,500,False
454,Dell,Precision 3520,Workstation,15.6,Full HD 1920x1080,Intel Xeon E3-1505M V6 3GHz,8,64GB Flash Storage +  1024GB HDD,Nvidia Quadro M620,Windows 10,2.23,1993.0,3.0,1920x1080,2073600,Nvidia,0,False,1088,True
455,MSI,GV62 7RD-1686NL,Gaming,15.6,Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,8,256GB SSD,Nvidia GeForce GTX 1050,Windows 10,2.2,1027.74,2.5,1920x1080,2073600,Nvidia,256,True,256,True
456,Microsoft,Surface Laptop,Ultrabook,13.5,Touchscreen 2256x1504,Intel Core i7 7660U 2.5GHz,16,512GB SSD,Intel Iris Plus Graphics 640,Windows 10 S,1.25,2589.0,2.5,2256x1504,3393024,Intel,512,True,512,False
457,HP,15-bs024nv (i5-7200U/8GB/128GB/W10),Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,8,128GB SSD,Intel HD Graphics 620,Windows 10,1.91,589.0,2.5,1366x768,1049088,Intel,128,True,128,False
458,Dell,Precision 3520,Workstation,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 6820HQ 2.7GHz,16,256GB SSD,Nvidia Quadro M620,Windows 10,2.17,1975.0,2.7,1920x1080,2073600,Nvidia,256,True,256,True
459,HP,ProBook 650,Workstation,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7820HQ 2.9GHz,8,512GB SSD,Intel HD Graphics 620,Windows 10,2.31,1534.0,2.9,1920x1080,2073600,Intel,512,True,512,False
460,Lenovo,ThinkPad T470,Notebook,14.0,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,256GB SSD,Intel HD Graphics 620,Windows 10,1.65,1345.0,2.5,1920x1080,2073600,Intel,256,True,256,False
461,Dell,Inspiron 5570,Notebook,15.6,Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,8,128GB SSD +  1024GB HDD,AMD Radeon 530,Windows 10,2.36,979.0,1.8,1920x1080,2073600,AMD,128,True,1152,True
462,Dell,Inspiron 3168,2 in 1 Convertible,11.6,Touchscreen 1366x768,Intel Pentium Quad Core N3710 1.6GHz,4,500GB HDD,Intel HD Graphics 405,Windows 10,1.47,479.0,1.6,1366x768,1049088,Intel,0,False,500,False
463,Dell,Alienware 17,Notebook,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.7GHz,8,1024GB HDD,Nvidia GeForce GTX 1060,Windows 10,4.42,2046.0,2.7,1920x1080,2073600,Nvidia,0,False,1024,True
464,Microsoft,Surface Laptop,Ultrabook,13.5,Touchscreen 2256x1504,Intel Core M m3-7Y30 2.2GHz,4,128GB SSD,Intel HD Graphics 615,Windows 10 S,1.252,989.0,2.2,2256x1504,3393024,Intel,128,True,128,False
465,Microsoft,Surface Laptop,Ultrabook,13.5,Touchscreen 2256x1504,Intel Core i7 7660U 2.5GHz,8,256GB SSD,Intel Iris Plus Graphics 640,Windows 10 S,1.25,1799.0,2.5,2256x1504,3393024,Intel,256,True,256,False
466,HP,17-BS092ND (i3-6006U/8GB/256GB/W10),Notebook,17.3,1600x900,Intel Core i3 6006U 2GHz,8,256GB SSD,Intel HD Graphics 520,Windows 10,2.5,639.9,2.0,1600x900,1440000,Intel,256,True,256,False
467,Acer,Aspire E5-576G,Notebook,15.6,Full HD 1920x1080,Intel Core i3 6006U 2GHz,4,1024GB HDD,Nvidia GeForce 940MX,Windows 10,2.23,544.0,2.0,1920x1080,2073600,Nvidia,0,False,1024,True
468,Acer,TravelMate B,Netbook,11.6,1366x768,Intel Celeron Dual Core N3060 1.6GHz,4,128GB SSD,Intel HD Graphics 400,Windows 10,1.4,435.0,1.6,1366x768,1049088,Intel,128,True,128,False
469,Asus,Pro P2540UA-AB51,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,1024GB HDD,Intel HD Graphics 620,Windows 10,2.37,749.0,2.5,1920x1080,2073600,Intel,0,False,1024,False
470,Lenovo,IdeaPad 510s-14IKB,Notebook,14.0,IPS Panel Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8,512GB SSD,AMD Radeon R7 M460,No OS,1.5,799.0,2.7,1920x1080,2073600,AMD,512,True,512,True
471,Lenovo,Thinkpad P51,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7820HQ 2.9GHz,8,256GB SSD,Nvidia Quadro M2200M,Windows 10,2.67,2090.0,2.9,1920x1080,2073600,Nvidia,256,True,256,True
472,Asus,X541NA-PD1003Y (N4200/4GB/500GB/W10),Notebook,15.6,1366x768,Intel Pentium Quad Core N4200 1.1GHz,4,500GB HDD,Intel HD Graphics 500,Windows 10,2.0,304.0,1.1,1366x768,1049088,Intel,0,False,500,False
473,Acer,Aspire 5,Notebook,15.6,1366x768,Intel Core i3 6006U 2GHz,4,500GB HDD,Nvidia GeForce GTX 940MX,Windows 10,2.2,469.0,2.0,1366x768,1049088,Nvidia,0,False,500,True
474,Dell,Inspiron 5570,Notebook,15.6,Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,8,2048GB HDD,AMD Radeon 530,Windows 10,2.02,759.0,1.6,1920x1080,2073600,AMD,0,False,2048,True
475,HP,Omen 17-an006nv,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,12,1024GB HDD,Nvidia GeForce GTX 1060,Windows 10,3.78,1699.0,2.8,1920x1080,2073600,Nvidia,0,False,1024,True
476,Lenovo,Thinkpad T460s,Ultrabook,14.0,IPS Panel Quad HD+ 2560x1440,Intel Core i7 6600U 2.6GHz,12,256GB SSD,Intel HD Graphics 520,Windows 10,1.4,1858.0,2.6,2560x1440,3686400,Intel,256,True,256,False
477,HP,Spectre x360,2 in 1 Convertible,13.3,IPS Panel 4K Ultra HD / Touchscreen 3840x2160,Intel Core i7 8550U 1.8GHz,8,512GB SSD,Intel UHD Graphics 620,Windows 10,1.29,1999.0,1.8,3840x2160,8294400,Intel,512,True,512,False
478,HP,ZBook 15u,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,500GB HDD,AMD FirePro W4190M ,Windows 10,1.9,1154.0,2.5,1920x1080,2073600,AMD,0,False,500,True
479,Google,Pixelbook (Core,Ultrabook,12.3,Touchscreen 2400x1600,Intel Core i5 7Y57 1.2GHz,8,128GB SSD,Intel HD Graphics 615,Chrome OS,1.1,1275.0,1.2,2400x1600,3840000,Intel,128,True,128,False
480,Dell,Latitude 7390,Ultrabook,13.3,Full HD / Touchscreen 1920x1080,Intel Core i5 8250U 1.6GHz,8,256GB SSD,Intel UHD Graphics 620,Windows 10,1.42,1841.85,1.6,1920x1080,2073600,Intel,256,True,256,False
481,Asus,ZenBook Pro,Notebook,15.6,IPS Panel 4K Ultra HD 3840x2160,Intel Core i7 6700HQ 2.6GHz,12,128GB SSD +  1024GB HDD,Intel HD Graphics 530,Windows 10,2.06,1299.0,2.6,3840x2160,8294400,Intel,128,True,1152,False
482,Dell,Latitude E5470,Notebook,14.0,1366x768,Intel Core i3 6100U 2.3GHz,8,128GB SSD,Intel HD Graphics 520,Windows 10,1.79,740.0,2.3,1366x768,1049088,Intel,128,True,128,False
483,Dell,Precision M5520,Workstation,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8,256GB SSD,Nvidia Quadro M1200,Windows 10,1.78,2408.0,2.8,1920x1080,2073600,Nvidia,256,True,256,True
484,Lenovo,Thinkpad T470,Notebook,14.0,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,180GB SSD,Intel HD Graphics 620,Windows 10,1.7,1364.0,2.5,1920x1080,2073600,Intel,180,True,180,False
485,Dell,Inspiron 3576,Notebook,15.6,Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,8,1024GB HDD,AMD Radeon 520,Windows 10,2.2,675.0,1.6,1920x1080,2073600,AMD,0,False,1024,True
486,Toshiba,Portege X30-D-10J,Notebook,13.3,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,256GB SSD,Intel HD Graphics 620,Windows 10,1.05,1672.0,2.5,1920x1080,2073600,Intel,256,True,256,False
487,Dell,Inspiron 7570,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,8,512GB SSD,Nvidia GeForce 940MX,Windows 10,2.16,1262.0,1.8,1920x1080,2073600,Nvidia,512,True,512,True
488,Dell,Vostro 3568,Notebook,15.6,1366x768,Intel Core i3 7100U 2.4GHz,4,1024GB HDD,Intel HD Graphics 620,Windows 10,2.18,586.6,2.4,1366x768,1049088,Intel,0,False,1024,False
489,HP,ProBook 430,Notebook,13.3,IPS Panel Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,4,128GB SSD,Intel UHD Graphics 620,Windows 10,1.49,726.0,1.6,1920x1080,2073600,Intel,128,True,128,False
490,Chuwi,"Lapbook 15,6",Notebook,15.6,Full HD 1920x1080,Intel Atom x5-Z8350 1.44GHz,4,64GB Flash Storage,Intel HD Graphics,Windows 10,1.89,248.9,1.44,1920x1080,2073600,Intel,0,False,64,False
491,Lenovo,ThinkPad E570,Notebook,15.6,1366x768,Intel Core i3 6006U 2.0GHz,4,128GB SSD,Intel HD Graphics 520,Windows 10,2.3,565.0,2.0,1366x768,1049088,Intel,128,True,128,False
492,Lenovo,ThinkPad E480,Notebook,14.0,IPS Panel Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,8,256GB SSD,Intel UHD Graphics 620,Windows 10,1.75,1049.0,1.6,1920x1080,2073600,Intel,256,True,256,False
493,Dell,Precision 3520,Workstation,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 6820HQ 2.7GHz,16,512GB SSD,Nvidia Quadro M620,Windows 10,2.17,2338.0,2.7,1920x1080,2073600,Nvidia,512,True,512,True
494,Dell,XPS 15,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,512GB SSD,Nvidia GeForce GTX 1050,Windows 10,2.06,1899.0,2.8,1920x1080,2073600,Nvidia,512,True,512,True
495,Lenovo,Thinkpad X270,Ultrabook,12.5,IPS Panel Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,16,512GB SSD,Intel HD Graphics 620,Windows 10,1.36,1798.0,2.7,1920x1080,2073600,Intel,512,True,512,False
496,Asus,Zenbook UX390UA,Ultrabook,12.5,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,16,512GB SSD,Intel HD Graphics 620,Windows 10,0.91,1950.0,2.7,1920x1080,2073600,Intel,512,True,512,False
497,Lenovo,Thinkpad E570,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,256GB SSD,Nvidia GeForce 940MX,Windows 10,2.3,1011.99,2.5,1920x1080,2073600,Nvidia,256,True,256,True
498,Toshiba,Portege X30-D-10L,Ultrabook,13.3,Full HD / Touchscreen 1920x1080,Intel Core i7 7500U 2.7GHz,32,512GB SSD,Intel HD Graphics 620,Windows 10,1.05,2799.0,2.7,1920x1080,2073600,Intel,512,True,512,False
499,Asus,VivoBook Pro,Gaming,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8,128GB SSD +  1024GB HDD,Nvidia GeForce GTX 1050,Windows 10,1.99,1350.0,2.8,1920x1080,2073600,Nvidia,128,True,1152,True
500,Acer,Aspire 5,Notebook,15.6,1366x768,AMD A10-Series 9620P 2.5GHz,8,1024GB HDD,AMD Radeon RX 540,Windows 10,2.2,579.0,2.5,1366x768,1049088,AMD,0,False,1024,True
501,Asus,Rog G752VL-UH71T,Gaming,17.3,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i7 6700HQ 2.6GHz,24,256GB SSD +  1024GB HDD,Nvidia GeForce GTX 965M,Windows 10,4.33,1269.0,2.6,1920x1080,2073600,Nvidia,256,True,1280,True
502,Lenovo,Thinkpad X260,Ultrabook,12.5,IPS Panel 1366x768,Intel Core i5 6200U 2.3GHz,8,180GB SSD,Intel HD Graphics 520,Windows 10,1.3,1099.0,2.3,1366x768,1049088,Intel,180,True,180,False
503,Lenovo,Ideapad 520-15IKBR,Notebook,15.6,Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,8,256GB SSD,Intel UHD Graphics 620,Windows 10,2.17,898.9,1.8,1920x1080,2073600,Intel,256,True,256,False
504,HP,EliteBook 840,Notebook,14.0,Full HD 1920x1080,Intel Core i7 7600U 2.8GHz,8,1024GB SSD,Intel HD Graphics 620,Windows 10,1.48,1749.0,2.8,1920x1080,2073600,Intel,0,False,1024,False
505,Lenovo,ThinkPad 13,Notebook,13.3,IPS Panel Full HD 1920x1080,Intel Core i3 7100U 2.4GHz,8,256GB SSD,Intel HD Graphics 620,Windows 10,1.4,949.0,2.4,1920x1080,2073600,Intel,256,True,256,False
506,Lenovo,ThinkPad L570,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,256GB SSD,Intel HD Graphics 620,Windows 10,2.3,911.0,2.5,1920x1080,2073600,Intel,256,True,256,False
507,Asus,VivoBook E201NA,Netbook,11.6,1366x768,Intel Celeron Dual Core N3350 1.1GHz,4,64GB Flash Storage,Intel HD Graphics 500,Windows 10 S,1.2,340.0,1.1,1366x768,1049088,Intel,0,False,64,False
508,HP,15-BS026nv (i5-7200U/8GB/256GB/Radeon,Notebook,15.6,1366x768,Intel Core i5 7200U 2.5GHz,8,256GB SSD,AMD Radeon 520,Windows 10,1.91,618.99,2.5,1366x768,1049088,AMD,256,True,256,True
509,Lenovo,Yoga 920-13IKB,2 in 1 Convertible,13.9,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i5 8250U 1.6GHz,8,256GB SSD,Intel UHD Graphics 620,Windows 10,1.4,1599.0,1.6,1920x1080,2073600,Intel,256,True,256,False
510,Lenovo,IdeaPad 320-14IAP,Notebook,14.0,1366x768,Intel Celeron Dual Core N3350 1.1GHz,4,500GB HDD,Intel HD Graphics 500,Windows 10,2.1,299.0,1.1,1366x768,1049088,Intel,0,False,500,False
511,Lenovo,Chromebook N23,Netbook,11.6,1366x768,Intel Celeron Dual Core N3060 1.6GHz,4,16GB SSD,Intel HD Graphics 400,Chrome OS,1.25,265.0,1.6,1366x768,1049088,Intel,16,True,16,False
512,Lenovo,ThinkPad 13,Notebook,13.3,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,256GB SSD,Intel HD Graphics 620,Windows 10,1.44,949.0,2.5,1920x1080,2073600,Intel,256,True,256,False
513,Asus,ZenBook UX510UX-CN211T,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8,256GB SSD +  1024GB HDD,Intel HD Graphics 620,Windows 10,2.0,1224.0,2.7,1920x1080,2073600,Intel,256,True,1280,False
514,Acer,Aspire A515-51G-59QF,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,4,1024GB HDD,Nvidia GeForce MX150,Windows 10,2.2,613.0,1.6,1920x1080,2073600,Nvidia,0,False,1024,True
515,HP,Envy 13-AB002nv,Ultrabook,13.3,IPS Panel Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8,512GB SSD,Intel HD Graphics 620,Windows 10,1.34,1323.0,2.7,1920x1080,2073600,Intel,512,True,512,False
516,Lenovo,Legion Y520-15IKBN,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8,256GB SSD +  1024GB HDD,Nvidia GeForce GTX 1060,No OS,2.4,1149.0,2.8,1920x1080,2073600,Nvidia,256,True,1280,True
517,Dell,XPS 13,Ultrabook,13.3,IPS Panel Full HD / Touchscreen 1920x1080,Intel Core i5 7200U 2.5GHz,8,128GB SSD,Intel HD Graphics 620,Windows 10,1.29,899.0,2.5,1920x1080,2073600,Intel,128,True,128,False
518,Acer,Aspire A515-51G,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,4,500GB HDD,Nvidia GeForce 940MX,Windows 10,2.2,639.0,2.7,1920x1080,2073600,Nvidia,0,False,500,True
519,Dell,Vostro 5568,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,1024GB HDD,Intel HD Graphics 620,Windows 10,2.18,836.0,2.5,1920x1080,2073600,Intel,0,False,1024,False
520,Dell,Inspiron 5570,Notebook,15.6,Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,16,256GB SSD +  2048GB HDD,AMD Radeon 530,Windows 10,2.2,1219.24,1.8,1920x1080,2073600,AMD,256,True,2304,True
521,Xiaomi,Mi Notebook,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 8550U 1.8GHz,16,256GB SSD,Nvidia GeForce MX150,No OS,1.95,1399.95,1.8,1920x1080,2073600,Nvidia,256,True,256,True
522,Asus,VivoBook E12,Netbook,11.6,1366x768,Intel Celeron Dual Core N3350 1.1GHz,2,32GB Flash Storage,Intel HD Graphics 500,Windows 10,1.1,245.0,1.1,1366x768,1049088,Intel,0,False,32,False
523,HP,15-bs190od (i5-8250U/4GB/1TB/W10),Notebook,15.6,Touchscreen 1366x768,Intel Core i5 8250U 1.6GHz,4,1024GB HDD,Intel UHD Graphics 620,Windows 10,2.04,521.47,1.6,1366x768,1049088,Intel,0,False,1024,False
524,Asus,ROG Zephyrus,Gaming,15.6,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,24,512GB SSD,Nvidia GeForce GTX1080,Windows 10,2.24,2968.0,2.8,1920x1080,2073600,Nvidia,512,True,512,True
525,HP,Probook 450,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,256GB SSD,Nvidia GeForce 930MX,Windows 10,2.04,889.0,2.5,1920x1080,2073600,Nvidia,256,True,256,True
526,Asus,FX753VE-GC155T (i7-7700HQ/16GB/1TB,Gaming,17.3,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,256GB SSD +  1024GB HDD,Nvidia GeForce GTX1050 Ti,Windows 10,3.0,1504.0,2.8,1920x1080,2073600,Nvidia,256,True,1280,True
527,Lenovo,Legion Y720-15IKB,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,8,256GB SSD +  1024GB HDD,Nvidia GeForce GTX 1060,Windows 10,3.2,1399.0,2.8,1920x1080,2073600,Nvidia,256,True,1280,True
528,HP,Spectre X360,Ultrabook,13.3,IPS Panel Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8,256GB SSD,Intel HD Graphics 620,Windows 10,1.32,1399.0,2.7,1920x1080,2073600,Intel,256,True,256,False
529,Dell,Latitude 5480,Notebook,14.0,Full HD 1920x1080,Intel Core i5 7300U 2.6GHz,8,256GB SSD,Intel HD Graphics 620,Windows 10,1.64,1279.73,2.6,1920x1080,2073600,Intel,256,True,256,False
530,HP,ProBook 440,Notebook,15.6,1366x768,Intel Core i3 6006U 2GHz,4,128GB SSD,Intel HD Graphics 520,Windows 10,1.63,689.0,2.0,1366x768,1049088,Intel,128,True,128,False
531,Dell,Inspiron 5770,Notebook,17.3,IPS Panel Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,8,128GB SSD +  1024GB HDD,AMD Radeon 530,Linux,2.8,889.0,1.6,1920x1080,2073600,AMD,128,True,1152,True
532,Lenovo,ThinkPad L470,Notebook,14.0,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,8,256GB SSD,Intel HD Graphics 520,Windows 7,2.02,1340.0,2.3,1920x1080,2073600,Intel,256,True,256,False
533,Lenovo,IdeaPad 320-15IKB,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,4,1024GB HDD,Nvidia GeForce 920MX,Windows 10,2.2,799.0,2.7,1920x1080,2073600,Nvidia,0,False,1024,True
534,Lenovo,IdeaPad 320-15ISK,Notebook,15.6,1366x768,Intel Core i3 6006U 2GHz,8,2048GB HDD,Nvidia GeForce 920MX ,No OS,2.2,459.0,2.0,1366x768,1049088,Nvidia,0,False,2048,True
535,Dell,Inspiron 3567,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,4,500GB HDD,AMD Radeon R5 M430,Windows 10,2.3,585.0,2.5,1920x1080,2073600,AMD,0,False,500,True
536,Dell,Latitude 5580,Notebook,15.6,Full HD 1920x1080,Intel Core i5 7440HQ 2.8GHz,8,256GB SSD,Intel HD Graphics 620,Windows 10,1.9,1377.0,2.8,1920x1080,2073600,Intel,256,True,256,False
537,Dell,Alienware 17,Gaming,17.3,IPS Panel Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,16,128GB SSD +  1024GB HDD,Nvidia GeForce GTX 1070,Windows 10,4.42,3012.77,2.8,1920x1080,2073600,Nvidia,128,True,1152,True
538,Toshiba,Satellite Pro,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,8,500GB HDD,Intel HD Graphics 620,Windows 10,2.0,860.0,2.5,1920x1080,2073600,Intel,0,False,500,False
539,Asus,Zenbook UX510UW-FI095T,Notebook,15.6,IPS Panel 4K Ultra HD 3840x2160,Intel Core i7 7500U 2.7GHz,8,256GB SSD +  1024GB HDD,Nvidia GeForce GTX 960M,Windows 10,2.0,1299.0,2.7,3840x2160,8294400,Nvidia,256,True,1280,True
540,Mediacom,SmartBook Edge,Notebook,13.3,IPS Panel Full HD 1920x1080,Intel Celeron Quad Core N3450 1.1GHz,4,32GB SSD,Intel HD Graphics 500,Windows 10,1.2,369.0,1.1,1920x1080,2073600,Intel,32,True,32,False
541,Asus,ROG Strix,Gaming,15.6,IPS Panel Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,8,128GB SSD +  1024GB HDD,Nvidia GeForce GTX 1060,Windows 10,2.3,1649.0,2.5,1920x1080,2073600,Nvidia,128,True,1152,True
542,Dell,Latitude 5580,Notebook,15.6,Full HD 1920x1080,Intel Core i7 7600U 2.8GHz,8,256GB SSD,Nvidia GeForce 930MX,Windows 10,1.93,1369.0,2.8,1920x1080,2073600,Nvidia,256,True,256,True
543,Dell,Inspiron 5570,Notebook,15.6,Full HD 1920x1080,Intel Core i5 8250U 1.6GHz,8,256GB SSD,AMD Radeon 530,Windows 10,2.2,797.41,1.6,1920x1080,2073600,AMD,256,True,256,True
544,HP,250 G6,Notebook,15.6,Full HD 1920x1080,Intel Pentium Quad Core N3710 1.6GHz,4,256GB SSD,Intel HD Graphics 405,Windows 10,1.86,398.99,1.6,1920x1080,2073600,Intel,256,True,256,False
545,HP,Omen 15-ce006nv,Gaming,17.3,Full HD 1920x1080,Intel Core i7 7700HQ 2.8GHz,12,1024GB HDD,Nvidia GeForce GTX 1060,Windows 10,2.62,1799.0,2.8,1920x1080,2073600,Nvidia,0,False,1024,True
546,Lenovo,Thinkpad E470,Notebook,14.0,IPS Panel Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8,256GB SSD,Nvidia GeForce 940MX,Windows 10,1.87,859.0,2.7,1920x1080,2073600,Nvidia,256,True,256,True
547,Dell,XPS 13,Ultrabook,13.3,Quad HD+ / Touchscreen 3200x1800,Intel Core i7 8550U 1.8GHz,8,256GB SSD,Intel UHD Graphics 620,Windows 10,1.2,1399.0,1.8,3200x1800,5760000,Intel,256,True,256,False
548,Dell,Vostro 5468,Notebook,14.0,Full HD 1920x1080,Intel Core i3 6006U 2GHz,4,128GB SSD,Intel HD Graphics 520,Windows 10,1.6,735.87,2.0,1920x1080,2073600,Intel,128,True,128,False
549,HP,Envy 13-AB020nr,Ultrabook,13.3,IPS Panel Quad HD+ 3200x1800,Intel Core i7 7500U 2.7GHz,8,256GB SSD,Intel HD Graphics 620,Windows 10,1.34,1145.0,2.7,3200x1800,5760000,Intel,256,True,256,False
550,Acer,Aspire 7,Gaming,15.6,Full HD 1920x1080,Intel Core i5 7300HQ 2.5GHz,8,1024GB HDD,Nvidia GeForce GTX 1050,Linux,2.4,798.0,2.5,1920x1080,2073600,Nvidia,0,False,1024,True
551,Asus,VivoBook X540YA-XX519T,Notebook,15.6,1366x768,AMD E-Series 7110 1.8GHz,4,500GB HDD,AMD Radeon R2 Graphics,Windows 10,2.0,349.0,1.8,1366x768,1049088,AMD,0,False,500,True
552,HP,ProBook 450,Notebook,15.6,Full HD 1920x1080,Intel Core i3 7100U 2.4GHz,4,128GB SSD,Intel HD Graphics 620,Windows 10,2.1,705.5,2.4,1920x1080,2073600,Intel,128,True,128,False
553,Lenovo,ThinkPad E470,Notebook,14.0,Full HD 1920x1080,Intel Core i5 7200U 2.5GHz,4,500GB HDD,Intel HD Graphics 620,Windows 10,1.87,785.0,2.5,1920x1080,2073600,Intel,0,False,500,False
554,Lenovo,V310-15ISK (i5-6200U/4GB/1TB/FHD/No,Notebook,15.6,Full HD 1920x1080,Intel Core i5 6200U 2.3GHz,4,1024GB HDD,Intel HD Graphics 520,No OS,2.15,462.35,2.3,1920x1080,2073600,Intel,0,False,1024,False
555,HP,250 G6,Notebook,15.6,Full HD 1920x1080,Intel Core i3 6006U 2GHz,4,500GB HDD,Intel HD Graphics 520,Windows 10,1.86,397.0,2.0,1920x1080,2073600,Intel,0,False,500,False
556,Lenovo,ThinkPad T570,Notebook,15.6,IPS Panel Full HD 1920x1080,Intel Core i7 7500U 2.7GHz,8,512GB SSD,Intel HD Graphics 620,Windows 10,1.99,1729.0,2.7,1920x1080,2073600,Intel,512,True,512,False
